video,prompt,negative_prompt
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000028.mp4,"A video showing the process of folding a towel, demonstration 529",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000029.mp4,"A video showing the process of folding a towel, demonstration 530",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000030.mp4,"A video showing the process of folding a towel, demonstration 531",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000031.mp4,"A video showing the process of folding a towel, demonstration 532",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000032.mp4,"A video showing the process of folding a towel, demonstration 533",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000033.mp4,"A video showing the process of folding a towel, demonstration 534",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000034.mp4,"A video showing the process of folding a towel, demonstration 535",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000035.mp4,"A video showing the process of folding a towel, demonstration 536",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000036.mp4,"A video showing the process of folding a towel, demonstration 537",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000037.mp4,"A video showing the process of folding a towel, demonstration 538",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000038.mp4,"A video showing the process of folding a towel, demonstration 539",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000039.mp4,"A video showing the process of folding a towel, demonstration 540",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000040.mp4,"A video showing the process of folding a towel, demonstration 541",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000041.mp4,"A video showing the process of folding a towel, demonstration 542",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000042.mp4,"A video showing the process of folding a towel, demonstration 543",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000043.mp4,"A video showing the process of folding a towel, demonstration 544",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000044.mp4,"A video showing the process of folding a towel, demonstration 545",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000045.mp4,"A video showing the process of folding a towel, demonstration 546",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000046.mp4,"A video showing the process of folding a towel, demonstration 547",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000047.mp4,"A video showing the process of folding a towel, demonstration 548",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000048.mp4,"A video showing the process of folding a towel, demonstration 549",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000049.mp4,"A video showing the process of folding a towel, demonstration 550",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000050.mp4,"A video showing the process of folding a towel, demonstration 551",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000051.mp4,"A video showing the process of folding a towel, demonstration 552",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000052.mp4,"A video showing the process of folding a towel, demonstration 553",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000053.mp4,"A video showing the process of folding a towel, demonstration 554",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000054.mp4,"A video showing the process of folding a towel, demonstration 555",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000055.mp4,"A video showing the process of folding a towel, demonstration 556",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000056.mp4,"A video showing the process of folding a towel, demonstration 557",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000057.mp4,"A video showing the process of folding a towel, demonstration 558",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000058.mp4,"A video showing the process of folding a towel, demonstration 559",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000059.mp4,"A video showing the process of folding a towel, demonstration 560",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000060.mp4,"A video showing the process of folding a towel, demonstration 561",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000061.mp4,"A video showing the process of folding a towel, demonstration 562",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000062.mp4,"A video showing the process of folding a towel, demonstration 563",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000063.mp4,"A video showing the process of folding a towel, demonstration 564",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000064.mp4,"A video showing the process of folding a towel, demonstration 565",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000065.mp4,"A video showing the process of folding a towel, demonstration 566",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000066.mp4,"A video showing the process of folding a towel, demonstration 567",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000067.mp4,"A video showing the process of folding a towel, demonstration 568",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000068.mp4,"A video showing the process of folding a towel, demonstration 569",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000069.mp4,"A video showing the process of folding a towel, demonstration 570",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000070.mp4,"A video showing the process of folding a towel, demonstration 571",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000071.mp4,"A video showing the process of folding a towel, demonstration 572",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000072.mp4,"A video showing the process of folding a towel, demonstration 573",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000073.mp4,"A video showing the process of folding a towel, demonstration 574",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000074.mp4,"A video showing the process of folding a towel, demonstration 575",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000075.mp4,"A video showing the process of folding a towel, demonstration 576",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000076.mp4,"A video showing the process of folding a towel, demonstration 577",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000077.mp4,"A video showing the process of folding a towel, demonstration 578",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000078.mp4,"A video showing the process of folding a towel, demonstration 579",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000079.mp4,"A video showing the process of folding a towel, demonstration 580",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000080.mp4,"A video showing the process of folding a towel, demonstration 581",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000081.mp4,"A video showing the process of folding a towel, demonstration 582",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000082.mp4,"A video showing the process of folding a towel, demonstration 583",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000083.mp4,"A video showing the process of folding a towel, demonstration 584",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000084.mp4,"A video showing the process of folding a towel, demonstration 585",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000085.mp4,"A video showing the process of folding a towel, demonstration 586",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000086.mp4,"A video showing the process of folding a towel, demonstration 587",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000087.mp4,"A video showing the process of folding a towel, demonstration 588",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000088.mp4,"A video showing the process of folding a towel, demonstration 589",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000089.mp4,"A video showing the process of folding a towel, demonstration 590",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000090.mp4,"A video showing the process of folding a towel, demonstration 591",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000091.mp4,"A video showing the process of folding a towel, demonstration 592",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000092.mp4,"A video showing the process of folding a towel, demonstration 593",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000093.mp4,"A video showing the process of folding a towel, demonstration 594",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000094.mp4,"A video showing the process of folding a towel, demonstration 595",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000095.mp4,"A video showing the process of folding a towel, demonstration 596",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000096.mp4,"A video showing the process of folding a towel, demonstration 597",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000097.mp4,"A video showing the process of folding a towel, demonstration 598",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000098.mp4,"A video showing the process of folding a towel, demonstration 599",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000099.mp4,"A video showing the process of folding a towel, demonstration 600",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_left_wrist/episode_000100.mp4,"A video showing the process of folding a towel, demonstration 601",
